region,winery_name,latitude,longitude,url
"Rivadavia, Argentina",Aguma Casa Vinícola,-31.52468,-68.62571,http://www.agumacasavinicola.com/
"Rivadavia, Argentina",Bodega Amplitud,-31.52992,-68.59162,
"Rivadavia, Argentina",Bodega La Pia - Luis Durigutti,-33.17921,-68.46753,
"Rivadavia, Argentina",Bodega Llaver Sa,-33.19221,-68.46474,https://www.bodegallaver.com.ar/
"Rivadavia, Argentina",Bodega Tittarelli Wines,-33.25607,-68.50634,http://tittarelli.com.ar/
"Junín, Argentina",Bodega Lino Puppato - Bodega Don Quinto,-33.16028,-68.61,
"Junín, Argentina",Bodega Tamascal,-33.17184,-68.64126,http://www.tamascal.com/
"Junín, Argentina",Bodega Aleph Wine Co,-33.10507,-68.55216,
"Junín, Argentina",Bodega y Viñedos Niven,-33.12436,-68.4273,https://www.facebook.com/Pala-Coraz%C3%B3n-Oficial-Bodega-y-vi%C3%B1edos-Niven-961906723888471/
"Junín, Argentina",Establecimiento Vitivinícola Raíces de Junín,-33.14929,-68.45991,
"Junín, Argentina",Bodega y Viñedos Santos Lugares,-33.15783,-68.44005,http://santoslugareswines.com/
"Junín, Argentina",BODEGA MUNDO NUEVO,-33.16284,-68.44129,http://www.bodegamundonuevo.com.ar/
"Junín, Argentina",Bodega Reserva De Los Andes,-33.12732,-68.58905,http://www.reservadelosandes.com/
"San Rafael, Argentina",Bodega La Abeja,-34.60757,-68.35112,http://www.bodegalaabeja.com.ar/
"San Rafael, Argentina",Bodega Labiano,-34.68689,-68.38462,http://www.bodegalabiano.com/labiano/
"San Rafael, Argentina",Bodegas Bianchi,-34.5828,-68.42338,http://www.bodegasbianchi.com.ar/
"San Rafael, Argentina",BODEGAS JEAN RIVIER,-34.60683,-68.35814,http://www.jeanrivier.com/
"San Rafael, Argentina",BODEGA ALFREDO ROCA,-34.67627,-68.24236,
"San Rafael, Argentina",Old Winery,-34.69509,-68.38684,https://www.bodegaserra.com.ar/
"San Rafael, Argentina",Bodega 1920,-34.68208,-68.38323,https://m.facebook.com/bodega1920/?ref=bookmarks
"San Rafael, Argentina",Tornaghi Winery and Vineyards,-34.60724,-68.31402,http://www.tornaghi.com.ar/
"San Rafael, Argentina",BODEGA TERRA LOMBARDA,-34.69193,-68.3863,
"San Rafael, Argentina",Bodega Finca El Nevado,-34.6688,-68.37862,https://fincaelnevado.com/
"San Rafael, Argentina",Bodega Boutique Ibarra,-34.6848,-68.38406,http://www.bodegaibarra.com.ar/
"San Rafael, Argentina",Finca Y Bodega Rubio,-34.70787,-68.39131,https://m.facebook.com/pages/category/Food---Beverage-Company/FINCA-RUBIO-341869122649138/?locale2=es_LA
"San Rafael, Argentina",Bodega Simonassi Lyon,-34.67678,-68.32089,http://www.bodegasimonassilyon.com/
"San Rafael, Argentina",Bodega Murville,-34.59306,-68.39924,http://www.murville.com/
"San Rafael, Argentina",Bodega Bournett,-34.57598,-68.25199,http://www.bournett.com.ar/
"San Rafael, Argentina",Bodega Iaccarini,-34.53253,-68.42431,http://www.bodegaiaccarini.com.ar/
"San Rafael, Argentina",Bodega Alto Limay SA,-34.59689,-68.36826,http://www.altolimaywines.com.ar/
"San Rafael, Argentina","Bodega y Viñedos ""Finca Don Vicente""",-34.63325,-68.41903,
"San Rafael, Argentina",Bodega Artesanal Esteban Mur,-34.61309,-68.37348,
"San Rafael, Argentina",Bodegas Garbin S.A.,-34.59939,-68.33214,http://garbinestate.com/
"San Rafael, Argentina",Bodega Finca Ivonne,-34.90512,-67.72747,http://sites.google.com/view/fincaivonne/inicio
"San Rafael, Argentina",Bodega Familia Martinez Croce,-34.892,-67.74612,
"San Rafael, Argentina",Bodega Finca Cuadro Benegas S.A,-34.64528,-68.42002,http://www.fincacuadrobenegas.com.ar/
"San Rafael, Argentina",La Mansa Wine Estates,-34.63156,-68.218,https://lamansa.com.ar/
"San Rafael, Argentina",Andes Wineries,-34.60798,-68.31461,
"San Rafael, Argentina",Bodega Chayee Bourras,-34.68479,-68.42575,http://www.bodegabourras.com.ar/
"San Rafael, Argentina",Bodega Vintage S.A,-34.59939,-68.32846,
"San Rafael, Argentina",Giaroli Brothers Winery and Vineyards.,-34.59855,-68.37026,
"San Rafael, Argentina",Cooperativa Sierra Pintada,-34.59553,-68.32794,
"San Rafael, Argentina",FOW - Bodega y Restó,-34.65027,-68.40802,http://linktr.ee/fowines
"San Rafael, Argentina",Finca y Bodega LIMBO,-34.69448,-68.41381,https://bodegalimbo.com.ar/
"San Rafael, Argentina",Bodega Goyenechea,-34.82133,-67.95722,
"San Rafael, Argentina",Vinos Moro,-34.62478,-68.34762,
"San Rafael, Argentina",Bodega Lávaque S.A.,-34.68581,-68.23981,
"San Rafael, Argentina",La Máxima Finca & Granja,-34.65134,-68.22226,http://instagram.com/zaratustravinos
"San Rafael, Argentina",Bodega La Fuente Del Vino,-34.68643,-68.38462,
"San Rafael, Argentina",Finca Intimayu S.A.,-34.62191,-68.37734,
"San Rafael, Argentina",Bodega La Rosa,-34.63092,-68.28449,
"San Rafael, Argentina",Algodon Wine Estates,-34.64636,-68.46217,http://www.algodonwineestates.com/
"San Rafael, Argentina",Totals Bebidas SA,-34.67421,-68.37999,http://www.totals.com.ar/
"San Rafael, Argentina",Las Payas,-34.61748,-68.39741,http://www.laspayas.ar/
"San Rafael, Argentina",Vino Artesanal Sueños,-34.55718,-68.28787,
"San Rafael, Argentina",Estancia De Mackenzie,-34.6574,-68.43345,https://www.facebook.com/estanciademackenzie/
"San Rafael, Argentina",Espacio Funckenhausen,-34.57811,-68.49031,http://www.funckenhausen.com/
"San Rafael, Argentina",Bodega Grand States,-34.59806,-68.33118,https://garbinestate.com/
"San Rafael, Argentina",Bodega La Regalona,-34.58719,-68.38598,
"San Rafael, Argentina",Vega Fotografías (@DegusTANDOSanRafael),-34.61352,-68.32886,https://www.instagram.com/degustandosanrafael
"San Rafael, Argentina",Bodega Bombal y Aldao - Bodega de vinos Premium,-34.65658,-68.23925,http://www.bombalyaldao.com.ar/
"San Rafael, Argentina",Bodega Marco Zunino,-34.74908,-68.10304,http://www.bodegamarcozunino.com/
"San Rafael, Argentina",Vino Casero Finca Senés,-34.61416,-68.34366,http://www.facebook.com/jorge.egeamoreno
"San Rafael, Argentina",Bodega Pietrelli,-34.56511,-68.30718,
"San Rafael, Argentina",Bodega Etnia SA,-34.61289,-68.33906,https://bodegaetnia.com/
"San Rafael, Argentina",Indalo Vino Artesanal,-34.68484,-68.31238,
"San Rafael, Argentina",Viñas Del Piave,-34.58277,-68.35182,http://www.fincasardi.com.ar/
"San Rafael, Argentina",Bodega Mumm,-34.59794,-68.4179,
"San Rafael, Argentina",La Ernestina Bodega & Finca,-34.63457,-68.41405,
"Neusiedlersee, Austria",Weingut Claus Preisinger,47.90815,16.91032,http://www.clauspreisinger.at/
"Neusiedlersee, Austria",Judith Beck GmbH,47.89041,16.92729,http://www.weingut-beck.at/
"Neusiedlersee, Austria",Weingut Scheiblhofer - THE WINE,47.78022,17.03347,http://www.scheiblhofer.at/
"Neusiedlersee, Austria",Weingut Umathum,47.8316,16.93408,https://www.umathum.at/
"Neusiedlersee, Austria",Weingut Salzl Seewinkelhof,47.76944,16.80518,
"Neusiedlersee, Austria",Weingut Heinrich GmbH,47.89585,16.92381,http://heinrich.at/
"Neusiedlersee, Austria",Nittnaus Hans und Anita,47.89708,16.91095,http://www.nittnaus.at/
"Neusiedlersee, Austria",Weingut Paul Achs,47.90194,16.91259,http://www.paul-achs.at/
"Neusiedlersee, Austria",Weingut Wein aus der Hölle,47.81859,16.79777,http://www.hoelle1.com/
"Neusiedlersee, Austria",Bio-Weingut & Buschenschank PayerPayer,47.85136,16.83987,https://www.payerpayer.at/
"Neusiedlersee, Austria",Weingut Königshofer,47.94693,16.8457,https://www.koenigshofer-wein.at/
"Neusiedlersee, Austria",Weingut Fuhrmann,47.85666,16.83388,https://fuhrmannwein.at/pages/kontaktimpressum.php
"Neusiedlersee, Austria",Weingut Schaller vom See,47.85044,16.84052,https://www.schallervomsee.at/
"Neusiedlersee, Austria","Weingut Christoph Hess- nachhaltige Weiß-,Rosé- und Rotweine aus Neusiedl am See, Burgenland",47.9495,16.84154,http://www.christophhess.at/
"Neusiedlersee, Austria",Neusiedlersee DAC,47.94625,16.84775,https://neusiedlersee-dac.com/kontakt/
"Neusiedlersee, Austria",Weingut & Buschenschenke Preschitz,47.94463,16.85058,http://www.preschitz.at/
"Neusiedlersee, Austria",Weingut Zur Dankbarkeit,47.85281,16.84047,https://www.weingutzurdankbarkeit.at/
"Neusiedlersee, Austria",BIO-WEINGUT ETTL,47.85694,16.83388,http://www.bioweingut-ettl.at/
"Neusiedlersee, Austria",Seegut Lentsch,47.85638,16.84089,https://www.seegut-lentsch.com/
"Neusiedlersee, Austria",Weingut Jost,47.85918,16.83271,http://www.jost-strudler.at/
"Neusiedlersee, Austria",Weingut Hans Haider,47.85102,16.84139,http://hans-haider.at/
"Neusiedlersee, Austria",Weingut Brüder Schmidt,47.85028,16.83767,https://www.brueder-schmidt.at/
"Neusiedlersee, Austria",Weingut Hannes Reeh,47.77409,17.04304,http://www.hannesreeh.at/
"Neusiedlersee, Austria",Weingut Renner & rennersistas,47.90586,16.89703,http://www.rennerundsistas.at/
"Neusiedlersee, Austria",Christian Tschida,47.76278,16.7948,http://christiantschida.at/
"Neusiedlersee, Austria",Weingut Stadler,47.86818,16.96998,https://www.weingut-stadler.at/
"Neusiedlersee, Austria",Weingut Heurigenschenke Urbanikeller Pillinger,47.86934,16.94451,https://www.weingut-pillinger.at/
"Neusiedlersee, Austria",Weingut Werner Achs GmbH,47.90584,16.91366,http://www.wernerachs.at/
"Neusiedlersee, Austria",Weingut & Gästehaus Dombi-Weiss,47.85486,16.83615,https://www.dombi-weiss.com/
"Neusiedlersee, Austria",Weingut Birtoc,47.85512,16.8349,http://fuhrmannwein.at/
"Neusiedlersee, Austria",Weingut Friedrich,47.92395,16.87166,http://www.weingut-friedrich.at/
"Neusiedlersee, Austria",Weingut Hans Tschida,47.76749,16.80169,https://www.angerhof-tschida.at/
"Neusiedlersee, Austria",Kracher Fine Wine GmbH,47.76114,16.80668,
"Neusiedlersee, Austria",Bioweingut WEISS Beate u Erik,47.89744,16.90698,http://www.weiss-weine.at/
"Neusiedlersee, Austria",Weinbau Müllner,47.95002,16.8402,https://www.weinbau-muellner.com/
"Neusiedlersee, Austria",Allacher Vinum Pannonia,47.90318,16.92304,https://www.allacher.com/
"Neusiedlersee, Austria",Weingut Moser GesnbR,47.92328,16.87395,http://www.moser-wein.at/
"Neusiedlersee, Austria",Artisan Wines,47.87004,16.97402,http://www.artisanwines.at/
"Neusiedlersee, Austria",Weingut Heiling,47.85498,16.83826,http://www.weingut-heiling.at/
"Neusiedlersee, Austria",Weingut Helmut Preisinger,47.90271,16.91199,http://www.weingut-preisinger.at/
"Neusiedlersee, Austria",Weingut Riepl,47.8991,16.90512,http://www.weingut-riepl.at/shop
"Neusiedlersee, Austria",Carriage rides - Winery - Winery Gerhard Gangl,47.75918,16.79689,http://www.kutschen-gangl.at/
"Neusiedlersee, Austria",Sektkellerei Szigeti,47.89291,16.91033,https://www.szigeti.at/
"Neusiedlersee, Austria",Tschida Weine,47.69639,16.90403,http://www.weingutjoseftschida.at/
"Neusiedlersee, Austria",Weingut Willi Opitz,47.75599,16.80045,http://www.willi-opitz.at/
"Neusiedlersee, Austria",Weingut Kroiss Norbert,47.76545,16.80443,http://www.kroiss-weingut.at/
"Neusiedlersee, Austria",Weingut Salzl,47.76791,16.80256,http://www.salzlwein.at/
"Eisenberg, Austria",WEINBAU - WALTER,47.10451,16.45222,http://www.weinbau-walter.at/
"Eisenberg, Austria",Weingut Poller - Heurigenrestaurant,47.13683,16.43564,http://www.weingut-poller.at/
"Eisenberg, Austria",Weingut Fam. Joszt,47.03636,16.34105,
"Eisenberg, Austria",Viticulture Uwe Schiefer,47.23405,16.34845,http://www.weinbau-schiefer.at/
"Eisenberg, Austria",Uhudlerweinbau Kaiser,47.01441,16.45625,http://www.heiligenbrunn.at/ort/buschenschank-fam-kaiser/
"Eisenberg, Austria",WeinGut Gebharter / Der Mikrowinzer,47.09647,16.44862,
"Eisenberg, Austria",Groszer Wein Gmbh,47.21641,16.40438,https://groszerwein.at/
"Eisenberg, Austria",UHUDLER Weinbau Franz u Maria LENDL,47.01677,16.45162,
"Eisenberg, Austria",Weingut und Buschenschank GROSZ,47.08632,16.45017,http://www.weingut-grosz.at/
"Eisenberg, Austria",Weingut Rennhofer,47.19047,16.40793,http://www.weingut-rennhofer.com/
"Eisenberg, Austria",Weine Thom Wachter,47.19195,16.41131,http://www.thomwachter.at/
"Eisenberg, Austria",Weingut Polczer,47.18014,16.42248,http://www.polczer.at/
"Eisenberg, Austria",Weingut Krutzler,47.17212,16.42755,https://krutzler.at/
"Eisenberg, Austria",Herbert Weber,47.19189,16.40817,http://www.weber.eisenberg.at/
"Eisenberg, Austria",WEINGUT KOPFENSTEINER,47.16386,16.44887,http://www.kopfensteiner.at/
"Eisenberg, Austria",Weingut Wachter - Wiesler,47.17108,16.42556,http://www.wachter-wiesler.at/
"Eisenberg, Austria",DAC Eisenberg,47.18989,16.4102,http://www.eisenberg-dac.eu/
"Eisenberg, Austria",Weingut Straka,47.30163,16.44349,http://www.weinbau-straka.at/
"Eisenberg, Austria",BIO Weingut Reiger,47.19172,16.40974,http://www.reiger.cc/
"Eisenberg, Austria",Bioweinbau Herist,47.3087,16.44023,
"Eisenberg, Austria",Uhudler Frizzante,46.94053,16.1231,https://www.uhudlerland.at/
"Eisenberg, Austria",Lakovits Weine,47.10365,16.45161,http://www.lakovits-weine.at/
"Eisenberg, Austria",Weingütchen Simon,46.96212,16.10664,http://weinguetchen-simon.at/
"Eisenberg, Austria",Weingut Arkadenhof Mandl-Brunner,47.3055,16.44717,http://www.arkadenhofmandl.at/
"Eisenberg, Austria",Weinbau Ronny Unger,47.24017,16.32232,http://www.uhudler.eu/
"Eisenberg, Austria",Weingut Stubits,47.14973,16.3815,http://www.stubits.at/
"Eisenberg, Austria",Weinbau Kurta,47.08671,16.45413,
"Eisenberg, Austria",Weinhof Oscar Szemes & Kosthaus 1814,47.37056,16.1244,http://www.szemes.at/
"Eisenberg, Austria",Uhudler Fam. Karner,47.0365,16.39329,http://karner-uhudler.at/
"Eisenberg, Austria",Weingut Jalits,47.19661,16.37616,http://www.jalits.at/
"Eisenberg, Austria",StephanO DAS-WEIN-GUT,47.16803,16.43452,http://www.stephano.at/
"Eisenberg, Austria",Weinbau Rabold,47.19092,16.40464,http://weinbau-rabold.at/
"Eisenberg, Austria",Weingut Stubits,47.19169,16.41463,
"Eisenberg, Austria","Weingut Schützenhof - Markus Faulhammer, Deutsch Schützen",47.16643,16.42909,http://www.weingut-schuetzenhof.at/
"Eisenberg, Austria",Weingut Sagmeister,47.19539,16.40102,http://www.weingutsagmeister.at/kontakt-und-presse.html
"Eisenberg, Austria",Weingut WANGER,47.30249,16.44923,http://www.weingut-wanger.at/
"Eisenberg, Austria",Ferienwohnung & Weingut Rosner Unger / Schützener Berg,47.16966,16.4223,https://schuetzenerberg.at/
"Eisenberg, Austria",Wein Herczeg,47.07567,16.45369,http://www.weinherczeg.com/
"Eisenberg, Austria",Weinbau Kern,47.30225,16.43784,http://www.weinbau-kern.at/
"Eisenberg, Austria",Weingut MITTL,47.13874,16.41348,http://mittl.at/
"Eisenberg, Austria",Uhudler Berzkovics,47.07645,16.27052,https://uhudler-burgenland.at/
"Eisenberg, Austria",Karl Trummer,47.17057,16.16206,https://www.fruchtsaft-trummer.at/
"Eisenberg, Austria",Weinbau Fam. Partl,47.01294,16.45747,http://www.heiligenbrunn.at/ort/weinbau-fam-partl/
"Eisenberg, Austria",Uhudler-Weinbau DUNST,47.0832,16.45961,http://www.uhudler-dunst.at/
"Eisenberg, Austria",Heurigenschenke Zum Himmelsreich & WeInbau STU Likörerzeugung,47.00402,16.25837,
"Eisenberg, Austria",Weingut Wallner,47.16929,16.42189,http://www.wallnerwein.at/
"Eisenberg, Austria",Uhudlerviertl - Hochkogel,47.02073,16.22839,http://www.eltendorf.at/wanderwege.html
"Leithaberg, Austria",Weingut Kugler Vinum Saxum,47.802,16.60676,https://www.kuglerwein.at/
"Leithaberg, Austria",Weingut Esterhazy,47.82118,16.54411,https://www.esterhazywein.at/
"Leithaberg, Austria",Leo Hillinger GmbH,47.96382,16.78249,https://www.leo-hillinger.com/
"Leithaberg, Austria",Weingut Prieler,47.85446,16.63095,http://www.prieler.at/
"Leithaberg, Austria",Weingut Rauchbauer,47.85581,16.55331,http://www.weingut-rauchbauer.at/
"Leithaberg, Austria",Weingut Kollwentz,47.82968,16.47999,https://www.kollwentz.at/
"Leithaberg, Austria",Weingut Lichtenberger Gonzalez,47.94254,16.73567,http://www.lichtenbergergonzalez.at/
"Leithaberg, Austria",Weingut Lentsch Donnerskirchen – Pinots vom Leithaberg,47.89869,16.64001,https://www.weingut-lentsch.at/
"Leithaberg, Austria",Weingut Kirchknopf,47.8394,16.50155,https://www.kirchknopf.at/
"Leithaberg, Austria",Weingut Markus Altenburger,47.96048,16.79666,http://www.markusaltenburger.com/
"Leithaberg, Austria",Weingut Kaiser,47.83689,16.50352,http://www.winzerschloessl.at/
"Leithaberg, Austria",Weingut Franz Pasler,47.95985,16.79398,http://www.franzpasler.at/
"Leithaberg, Austria",Weingut Höpler,47.94094,16.725,http://www.hoepler.at/
"Leithaberg, Austria",Weingut EHE Krauscher,47.83317,16.48002,https://www.krauscher.at/
"Leithaberg, Austria",Weingut Sommer,47.89673,16.64434,http://www.weingut-sommer.at/
"Leithaberg, Austria",Weingut Liegenfeld,47.89674,16.64442,http://www.liegenfeld.at/
"Leithaberg, Austria",Weingut Rudolf Kiss,47.96502,16.79873,http://weingut-rudolf-kiss.at/
"Leithaberg, Austria",Remushof Jagschitz,47.83254,16.62318,http://www.remushof.at/
"Leithaberg, Austria",Weingut Stefan Zehetbauer,47.85057,16.62407,https://www.zehetbauerwein.at/
"Leithaberg, Austria",Weingut Wagentristl,47.8292,16.48151,http://www.wagentristl.com/
"Leithaberg, Austria",Weingut MAD,47.83235,16.66774,https://www.weingut-mad.at/
"Leithaberg, Austria",Weingut & Gästehaus zum Seeblick - Doris & Karl Sattler,47.96224,16.79115,https://www.sattler-seeblick.at/
"Leithaberg, Austria",Weingut Erwin Tinhof,47.81396,16.54907,http://www.tinhof.at/
"Leithaberg, Austria",Weingut Nehrer,47.85439,16.55047,http://www.nehrer.co.at/
"Leithaberg, Austria",Weingut LEBERL,47.83101,16.48198,http://www.leberl.at/
"Leithaberg, Austria",Weingut Franz Schindler,47.75476,16.66532,https://www.weingut-schindler.at/
"Leithaberg, Austria",Weingut Kiss,47.96079,16.79675,https://www.weingut-kiss.eu/
"Leithaberg, Austria",Weinbau Welkovits Eva,47.77021,16.51804,http://www.welkovits.at/
"Leithaberg, Austria",Weingut Hermann Fink,47.83126,16.48158,http://www.hermann-fink.at/
"Leithaberg, Austria",Weingut Grenzhof-Fiedler,47.74784,16.66149,http://www.grenzhof-fiedler.at/
"Leithaberg, Austria",Winzerhof Kiss,47.96171,16.7963,http://www.winzerhof-kiss.at/
"Leithaberg, Austria",Velich Roland GmbH,47.83427,16.48228,http://www.moric.at/
"Leithaberg, Austria",Weingut Martin Reinfeld,47.8512,16.62564,http://www.martinreinfeld.at/
"Leithaberg, Austria",The Fabulous Winery,47.7559,16.66661,http://www.fab.wine/
"Leithaberg, Austria",Weingut Michael Wind,47.80479,16.60542,http://www.weingut-wind.com/
"Leithaberg, Austria",Weingut Georg Wind,47.80371,16.61387,http://www.weingut-georg-wind.at/
"Leithaberg, Austria",Gut Oggau,47.83155,16.66538,http://www.gutoggau.com/
"Leithaberg, Austria",Agerlhof,47.95974,16.79166,http://www.agerlhof.at/
"Leithaberg, Austria",Weingut & Straußenfarm Wimmer,47.83169,16.66445,https://www.weingut-wimmer.com/
"Leithaberg, Austria",Weingut Gmeiner,47.91237,16.70006,http://www.weingut-gmeiner.at/
"Leithaberg, Austria",Buschenschank- Gästezimmer- Weingut FABIAN,47.83145,16.66208,http://www.weingut-fabian.at/
"Leithaberg, Austria",Weingut Stefan Muntner,47.91464,16.69429,http://www.muntner.at/
"Leithaberg, Austria",Bioweingut Edelhof,47.95897,16.79016,http://www.bioweingut-edelhof.at/
"Leithaberg, Austria",Winzerhof Lentsch,47.9605,16.7965,
"Leithaberg, Austria",SCHNEPFENHOF Gasthaus & Weingut,47.96439,16.79339,http://www.schnepfenhof.at
"Leithaberg, Austria",Weinhof Leidl-Putz,47.90934,16.69399,http://www.leidl-putz.at/
"Leithaberg, Austria",Familienweingut Birgit Braunstein,47.91397,16.6941,https://www.weingut-braunstein.at/
"Leithaberg, Austria",Martin Pasler Winery,47.96306,16.80084,https://www.pasler.com/
"Leithaberg, Austria",Weinhaus OTS,47.91828,16.69297,http://www.weinhaus-ots.at/
"Leithaberg, Austria",Weinhaus Schüller,47.91645,16.68919,http://www.weinhaus-schueller.at/
"Leithaberg, Austria",Johannes Steurer HST,47.95581,16.79071,https://www.hannessteurer.at/
"Leithaberg, Austria",Christian Rainprecht,47.83214,16.66568,http://www.rainprecht.at/
"Leithaberg, Austria",Weinhaus Hannes Haiden,47.83252,16.65963,https://www.weinhaushaiden.at/
"Leithaberg, Austria",Weingut Schruiff,47.83101,16.61957,http://schruiff.at/
"Leithaberg, Austria",Weingut Tinhof,47.85473,16.55065,http://www.seyberlaid.at/
"Leithaberg, Austria",Helden der Weinberge - Lehmgrube,47.76286,16.66688,
"Leithaberg, Austria",Weingut Fleck,47.8029,16.60443,http://www.fleck-wein.at/
"Leithaberg, Austria",Weingut Hermann und Gerti Wind,47.7993,16.60405,http://wernerwind.wixsite.com/weingut-wind
"Leithaberg, Austria",Michael Schuster,47.83162,16.66023,
"Leithaberg, Austria",robitza | wein,47.83176,16.62531,http://www.robitza-wein.at/
"Leithaberg, Austria",Kloster am Spitz Restaurant,47.91999,16.67718,https://thomasschwarz.at/
"Leithaberg, Austria",Weingut Schneider,47.80205,16.61931,http://www.weingut-schneider.at/
"Leithaberg, Austria",Weingut Haussatzhof Sonja Wind,47.80879,16.60643,
"Leithaberg, Austria",Weingut Markus Schuller,47.83422,16.66996,http://www.schullerwein.at/
"Ruster Ausbruch, Austria","Gabriel winery, Rust",47.80161,16.6766,http://www.weingut-gabriel.at/
"Ruster Ausbruch, Austria",Weingut Kraft aus Rust,47.80096,16.67368,http://www.kraftausrust.at/
"Ruster Ausbruch, Austria",Weingut & Buschenschank Leitgeb,47.79998,16.67309,http://www.leitgeb-rust.at/
"Ruster Ausbruch, Austria",Weinakademie Österreich GmbH,47.80227,16.67694,https://www.weinakademie.at/
"Ruster Ausbruch, Austria",Weingut Feiler-Artinger,47.80116,16.67467,http://www.feiler-artinger.at/
"Ruster Ausbruch, Austria",Weingut Georg Seiler,47.80081,16.67348,https://www.weingut-seiler.at/
"Ruster Ausbruch, Austria",Weingut Triebaumer,47.7997,16.67095,http://www.triebaumer.com
"Ruster Ausbruch, Austria",Weingut Landauer,47.80102,16.67653,http://www.landauer.info/
